	X	Y	uV_mean	ux	uy	mu_t
1717	559.0	12.0	14.40513456669011	-0.0025712300000000354	0.0010204988400000017	-9289.25331370126
1718	559.5	12.0	14.40511235336647	-0.0011244600000001048	-0.000283418369999993	-10231.78753244534
1719	560.0	12.0	14.40506808403353	-0.00010504999999993991	-0.0023744962700000018	-5809.558086622787
1720	560.5	12.0	14.405031378645647	0.0009568800000000488	-0.0032434838300000046	-6299.749519201114
1721	561.0	12.0	14.40501986405592	0.00242131000000001	-0.004531156159999999	-6827.521426517654
1722	561.5	12.0	14.405015648311087	0.004603089999999921	-0.006453905004999998	-7783.066167820747
1723	562.0	12.0	14.405031739599872	0.005713299999999921	-0.00625875614	-26409.147653187636
1724	562.5	12.0	14.40504781262499	0.004258150000000072	-0.004229195705000001	497509.87936642295
1725	563.0	12.0	14.405047686498671	0.0029247599999999707	-0.00304528613	-119518.04713629477
1726	563.5	12.0	14.40502013116681	0.0019117500000001009	-0.0023491444499999983	-32933.70579158055
1727	564.0	12.0	14.404955454838412	1.868000000015968e-05	-0.0003421325900000013	-44534.982560645025
1728	564.5	12.0	14.404912939677008	-0.0010029400000000077	0.0014884309699999994	29670.815380309246
1729	565.0	12.0	14.404819495126684	-0.0013130700000001383	0.00320137135	7628.453739721013
1730	565.5	12.0	14.404728590448354	-0.0008368800000000398	0.0037887505199999984	4879.864646112105
1731	566.0	12.0	14.404648225346229	-0.00043720999999985466	0.0025308325	6880.250964701243
1732	566.5	12.0	14.404611563758216	-0.0007937799999999662	0.0011472397999999998	40753.182013221434
1733	567.0	12.0	14.404540369284009	-0.0017192999999999792	-0.000371343599999999	-6890.002853324287
1734	567.5	12.0	14.40446355903558	-0.001685730000000163	-0.0017042588999999983	-4249.118207742478
1735	568.0	12.0	14.404420031850222	-0.001540535000000176	-0.0030333580999999995	-3149.269061808565
1736	568.5	12.0	14.40431797875465	-0.0009646779999998856	-0.004261493000000001	-2756.1895656982833
1737	569.0	12.0	14.404192551179625	0.0014918969999999643	-0.003427590730000001	-7441.359305936974
1738	569.5	12.0	14.40404491148997	0.0029513030000001272	-0.0016593278899999994	11148.856351798097
1739	570.0	12.0	14.403965048929477	0.005394768000000161	-0.00028365691	2818.1670864307166
1740	570.5	12.0	14.403800913481707	0.008311154999999903	0.0008264830300000001	1576.3155496193208
1741	571.0	12.0	14.403642110231171	0.006131859999999989	0.0013892452999999996	1915.09645666458
1742	571.5	12.0	14.403568027835346	0.0035454599999997782	0.00178018956	2704.5654930092596
1743	572.0	12.0	14.4034330955571	0.0004574999999999996	0.0014775946400000023	7443.2706276097615
1744	572.5	12.0	14.40331330130707	-0.005382579999999804	-0.0012265653000000003	-2179.300446202552
1745	573.0	12.0	14.403201048304604	-0.006760149999999854	-0.003001523500000002	-1475.4848180800982
1746	573.5	12.0	14.403145238893877	-0.008298890000000059	-0.005312622	-1058.1590964246893
1747	574.0	12.0	14.40303223732437	-0.010323930000000203	-0.0076361673	-801.9462253873317
1748	574.5	12.0	14.402920912395434	-0.006415789999999921	-0.0053194861	-1227.3184533251442
1749	575.0	12.0	14.402868671522077	-0.0036384000000001526	-0.0034305936	-2037.470888574827
1750	575.5	12.0	14.402776868316451	-0.002113699999999996	-0.0024183247400000017	-3178.0004952745376
1751	576.0	12.0	14.402705756429864	0.00023135000000018557	-0.00034065994999999804	-131760.24466624102
1752	576.5	12.0	14.402677717000438	0.0019165299999999164	0.0010101372200000012	4921.187355561677
1753	577.0	12.0	14.402633357114823	0.0035329100000000002	0.0020221573699999986	2592.7018338059916
1754	577.5	12.0	14.402599325388254	0.004149360000000213	0.002302402260000001	2232.3512158347535
1755	578.0	12.0	14.402571302248852	0.0030785600000000635	0.0015897331499999997	3085.189991174538
1756	578.5	12.0	14.402559203015917	0.00241134999999959	0.0010428781899999994	4169.544804455327
1757	579.0	12.0	14.40253966718662	0.0020019999999998372	0.0005743486300000002	5590.291430080069
1758	579.5	12.0	14.402527247071404	0.0004187000000002161	-0.0002541949299999999	87550.65875509169
1759	580.0	12.0	14.402523679956511	-0.001182149999999993	-0.0011288410000000007	-6232.185101524216
1760	580.5	12.0	14.402521607630106	-0.0028432400000000246	-0.0019472556	-3006.478412719977
1761	581.0	12.0	14.402529181081821	-0.003636399999999984	-0.0018655822999999998	-2617.6982032606434
1762	581.5	12.0	14.402555094855657	-0.0025349099999997238	-0.0010324868999999999	-4037.272974828445
1763	582.0	12.0	14.402578253454259	-0.0012398999999999605	-0.00043763427999999986	-8585.564196908452
1764	582.5	12.0	14.402647906114304	0.00010571999999975379	-0.0002780672979999996	-83567.5875005233
1765	583.0	12.0	14.402743403040649	0.0013451800000000569	-8.967898999999967e-05	11471.70992960013
1766	583.5	12.0	14.402796255717174	0.0024426399999999404	9.644780799999888e-05	5672.429370240006
1767	584.0	12.0	14.402901184226128	0.0035423999999999456	0.0006154087900000008	3464.0604971702687
1768	584.5	12.0	14.40299432785895	0.0032812500000001243	0.0013524878500000004	3108.288555395632
1769	585.0	12.0	14.403069534899902	0.002114539999999998	0.0012892968199999999	4231.421862020962
1770	585.5	12.0	14.403100172746075	0.0017596099999999115	0.00102459232	5173.151415500053
1771	586.0	12.0	14.403149805931395	0.0023925399999997765	0.0005003530099999985	4978.804869777232
1772	586.5	12.0	14.403191765060537	0.0019980100000001055	-0.0004156176000000003	9102.161868990004
1773	587.0	12.0	14.403213754148567	0.0024108100000002075	-0.0015341155499999986	16429.000724420162
1774	587.5	12.0	14.403267070621112	0.0032381499999998287	-0.0030953130799999977	100837.14400057179
1775	588.0	12.0	14.403340968577846	0.0024606300000000747	-0.004343032200000001	-7651.5746574129635
1776	588.5	12.0	14.40344854438783	0.0009431900000003157	-0.003753005900000001	-5126.1182429743685
1777	589.0	12.0	14.403520093511565	-0.0006326900000002134	-0.0035379483999999992	-3453.552840618077
1778	589.5	12.0	14.403702548709838	-0.0020561100000002774	-0.003268199000000001	-2705.271716707104
1779	590.0	12.0	14.403921284338828	-0.0021241899999997482	-0.0009331666999999998	-4711.233492755365
1780	590.5	12.0	14.404032837272403	-0.0021025599999999756	0.0014874914000000006	-23418.57938654809
1781	591.0	12.0	14.404245495427766	-0.0024028099999999775	0.004023784989999999	8886.161467196709
1782	591.5	12.0	14.40445599538857	-0.001977319999999727	0.00605542605	3532.1435535958185
1783	592.0	12.0	14.404684625921576	-0.001380890000000079	0.0053079834400000005	3668.0269634536285
1784	592.5	12.0	14.404799017384546	-0.0012580300000002431	0.00578066225	3185.0476052713157
1785	593.0	12.0	14.404991717627802	-0.001144430000000085	0.00754377997	2251.0085844903388
1786	593.5	12.0	14.405112509407402	-0.00028087000000009965	0.0052035286	2926.287130577711
1787	594.0	12.0	14.405152396669104	0.0004751700000003023	0.0037736803000000003	3390.3647762473715
1788	594.5	12.0	14.405216938279068	0.0006511700000000342	0.0029845779399999993	3962.1055078639297
1789	595.0	12.0	14.40527088393314	-0.0002791900000003178	0.00013127716000000018	-97390.26634808857
1790	595.5	12.0	14.405278288963935	-0.0010835799999997509	-0.0013106165699999983	-6016.748361211396
1791	596.0	12.0	14.405238380499252	-0.0019199799999998213	-0.002167549910000001	-3524.1915527658803
1792	596.5	12.0	14.405021776741188	-0.0021430200000001065	-0.0022235159700000006	-3298.958688468295
1793	597.0	12.0	14.404662385885079	-0.0007175699999999452	-0.0005056002499999996	-11776.498313203521
1794	597.5	12.0	14.404484917050604	0.0011062899999998432	0.0021533527	4419.037987522773
1795	598.0	12.0	14.404254798710568	0.002476389999999995	0.005473942400000001	1811.7801966004056
1796	598.5	12.0	14.404209639263213	0.0019850800000000834	0.00560866	1896.8531499976368
1797	599.0	12.0	14.404207380976063	0.0010376799999998187	0.0060240911	2039.744304509733
1798	599.5	12.0	14.404116123598312	0.0005878900000000353	0.007160313500000003	1859.026563202456
1799	600.0	12.0	14.403871741177657	0.0004909300000000005	0.005289855100000001	2491.6808862480725
1800	600.5	12.0	14.403582708364963	0.0008235199999999665	0.0025511176999999975	4268.1863917910705
1801	601.0	12.0	14.403463944343763	0.0016146800000000905	-0.0002967151000000008	10928.564140321781
1802	601.5	12.0	14.40331890139672	0.0023875300000000266	-0.0037363015000000006	-10678.842859147748
1803	602.0	12.0	14.403298777607167	0.0016498900000001537	-0.0049274126	-4394.568866621345
1804	602.5	12.0	14.403326667250969	0.0009741599999999462	-0.0055123881	-3173.7775955445695
1805	603.0	12.0	14.40342497816119	0.0007211199999996865	-0.005677522800000001	-2906.023896637351
1806	603.5	12.0	14.403526234637754	0.00014395999999994302	-0.0028894372100000017	-5246.2741931255905
1807	604.0	12.0	14.40359065514681	-0.00030660999999998495	-0.0009553388900000008	-11413.767046577435
1808	604.5	12.0	14.403610257591403	-0.001589989999999819	-0.0006245553799999973	-6504.093520807687
1809	605.0	12.0	14.403639677324243	-0.003725189999999934	-0.0014235146089999987	-2797.5269065051216
1810	605.5	12.0	14.403660414761255	-0.003673610000000105	-0.001726006940000001	-2667.533748192325
1811	606.0	12.0	14.403663320658119	-0.003124439999999895	-0.0025908051210000007	-2520.21794616189
1812	606.5	12.0	14.403645785964976	-0.0019441099999999434	-0.0033266547	-2732.7430848819963
1813	607.0	12.0	14.403602660534759	0.0013873299999997979	-0.0014828191999999999	-150840.12286734302
1814	607.5	12.0	14.403555900767277	0.002543329999999955	0.0007401720799999996	4386.644366239439
1815	608.0	12.0	14.40353921926692	0.003086540000000193	0.0035087882299999996	2183.9002877445114
1816	608.5	12.0	14.403528826431774	0.0035108200000000256	0.006749400050000001	1403.8226038272676
1817	609.0	12.0	14.403545063271622	0.002014159999999876	0.006198604589999999	1753.7998204416863
1818	609.5	12.0	14.403555306938324	0.001500639999999942	0.0064431969500000005	1813.1735831937524
1819	610.0	12.0	14.403555010162284	0.0019272999999999652	0.006689344410000001	1671.5967753579773
1820	610.5	12.0	14.403502872289865	0.0015573199999998621	0.0015377047699999952	4653.760128805215
1821	611.0	12.0	14.403401164223308	0.0005614099999999844	-0.0027695002299999993	-6523.012949621723
1822	611.5	12.0	14.403340563243994	-0.0007868099999999156	-0.007168478839999997	-1810.53646862232
1823	612.0	12.0	14.40322532849374	-0.001750619999999925	-0.01039862379	-1185.524430775607
1824	612.5	12.0	14.403154986522775	-0.0012002499999999028	-0.006812536809999999	-1797.5213028939868
1825	613.0	12.0	14.403143978641644	0.00043560000000009147	-0.0038911491899999997	-4168.120083581281
1826	613.5	12.0	14.403152111125005	0.002326870000000092	-0.00474696054	-5951.493083860222
1827	614.0	12.0	14.403158069491393	0.003081279999999964	-0.007906600779999998	-2984.912035110605
1828	614.5	12.0	14.403166526154939	0.0015312799999998017	-0.008859666079999998	-1965.394067523603
1829	615.0	12.0	14.40319221793608	-0.0012329799999999391	-0.01044753792	-1233.0953401710253
1830	615.5	12.0	14.4032999000568	-0.004793149999999802	-0.010485370050000003	-942.7156460783636
1831	616.0	12.0	14.403390430644752	-0.005599030000000171	-0.0035867716000000036	-1568.0058265839834
1832	616.5	12.0	14.403379132531654	-0.006544790000000189	0.0027665035000000032	-3812.1458318555106
1833	617.0	12.0	14.403214188423785	-0.008143419999999901	0.006625164000000003	-9486.683529276188
1834	617.5	12.0	14.40297925314734	-0.007449299999999881	0.006501104599999998	-15189.885178887305
1835	618.0	12.0	14.40286661345948	-0.005778710000000076	0.0035391558999999986	-6431.131363809869
1836	618.5	12.0	14.402881340742503	-0.0067106200000000005	0.003260324293200001	-4174.390418872403
1837	619.0	12.0	14.40299738943396	-0.00832898999999998	0.006954280750000001	-10477.122627518633
1838	619.5	12.0	14.403104155043092	-0.004620260000000043	0.0076117806368	4814.643087486822
1839	620.0	12.0	14.403127786533542	-0.00029056999999999	0.00881151531	1690.320411941891
1840	620.5	12.0	14.403132802536534	0.0035394800000000393	0.008968583569999999	1151.5078031008513
1841	621.0	12.0	14.403120222783944	0.0047010970000000984	0.00348874474	1758.6567213426727
1842	621.5	12.0	14.403105491050972	0.0052738350000000045	-0.0005986563	3080.7604190725283
1843	622.0	12.0	14.403025002153388	0.007284205999999904	-0.0019248610000000017	2687.459941868577
1844	622.5	12.0	14.402848183970375	0.008656450000000038	-0.0015773534999999998	2034.5602272790459
1845	623.0	12.0	14.402602801177899	0.007691672000000094	-0.0012871221999999983	2248.807996024589
1846	623.5	12.0	14.402484178928951	0.008049065999999883	-0.0045538114	4120.582282884181
1847	624.0	12.0	14.40232849505457	0.007516574999999914	-0.010295298000000001	-5183.074561607659
1848	624.5	12.0	14.402322368188937	0.0016712989999998484	-0.009326023789999999	-1881.4944708402318
1849	625.0	12.0	14.40236380665187	-0.0047523599999999	-0.00427239469	-1595.8731623598323
1850	625.5	12.0	14.402482428287119	-0.008919519999999626	0.00403823559	-2950.5517848504596
1851	626.0	12.0	14.40259751950356	-0.006234010000000123	0.013244615390000002	2054.4013987790304
1852	626.5	12.0	14.402696200144904	-0.0003944600000000964	0.0106549651	1403.7024551690968
1853	627.0	12.0	14.40274577557828	0.006139499000000215	0.0048557986	1309.9004956062308
1854	627.5	12.0	14.402856526142095	0.011961659999999874	0.00027461339999999834	1177.0623338754629
1855	628.0	12.0	14.402975932737052	0.010140161999999897	-0.0030151491000000004	2021.4666464305294
1856	628.5	12.0	14.40303210045	0.008201295000000108	-0.0033148232899999986	2947.532075336557
1857	629.0	12.0	14.403129316885723	0.00713965399999994	-0.003226321600000001	3680.5279604885973
1858	629.5	12.0	14.403207660548754	0.0017400350000000842	-0.0028214057100000006	-13319.398729183138
1859	630.0	12.0	14.403258909798957	-0.0015153849999998137	-0.002819640699999999	-3322.531377334067
1860	630.5	12.0	14.403264691003322	-0.004433726000000027	-0.00388799792	-1730.8029958056186
1861	631.0	12.0	14.403218988154544	-0.007770883000000284	-0.00453254812	-1170.6668528213138
1862	631.5	12.0	14.403103418429994	-0.006712266000000078	-0.00228905141	-1600.1106018579862
1863	632.0	12.0	14.403028609806181	-0.006860614999999903	-0.0010922724800000007	-1811.0439316571792
1864	632.5	12.0	14.402857925940495	-0.009104668999999843	-0.00228819777	-1264.1996274253538
1865	633.0	12.0	14.402659639880136	-0.009510750000000012	-0.004333671	-1040.3222814359751
1866	633.5	12.0	14.4024327083164	-0.007505287000000194	-0.0038926700999999996	-1263.5977291330705
1867	634.0	12.0	14.402314122041624	-0.0070639120000000055	-0.0019337040999999992	-1600.681109526513
1868	634.5	12.0	14.402094675572586	-0.007050512000000064	0.0012239940000000008	-2471.8184472394028
1869	635.0	12.0	14.401948428669218	-0.002924060000000006	0.0035370801	23493.435906374616
1870	635.5	12.0	14.401915087049352	-6.815999999998379e-05	0.0043708186759999984	3347.2130074789375
1871	636.0	12.0	14.40190649891026	0.0005427120000000007	0.0038159869099999998	3304.175579980646
1872	636.5	12.0	14.40187832384534	-0.0006718049999999698	0.0007694575240000004	147480.86105629822
1873	637.0	12.0	14.401714397634914	-0.0016065929999999895	-0.00013820591000000002	-8254.082642471963
1874	637.5	12.0	14.401572027056627	-0.0014494339999999717	0.0024396912	14543.264140928453
1875	638.0	12.0	14.401219395602068	0.0009845010000000265	0.008112757499999998	1583.0284910121031
1876	638.5	12.0	14.400886586459269	0.003719758999999989	0.009435510000000001	1094.6858316967352
1877	639.0	12.0	14.40075324371127	0.007402619999999915	0.0101217869	821.75410134487
1878	639.5	12.0	14.400536298983663	0.01074941000000007	0.0093368927	716.9331516139907
1879	640.0	12.0	14.400320237688463	0.007341579999999959	0.0026779809999999994	1437.220676403739
1880	640.5	12.0	14.400196342038312	0.004157619999999973	-0.0028955358000000014	11409.853908351468
1881	641.0	12.0	14.399930953543349	0.002151340000000168	-0.006806510599999999	-3093.319706380658
1882	641.5	12.0	14.399701583924536	-0.0012668000000000124	-0.0082406527	-1514.569889358957
1883	642.0	12.0	14.399558723531023	-0.002112169999999969	-0.006114201839999999	-1750.4142778368596
1884	642.5	12.0	14.399519308963317	-0.0027401200000001236	-0.005721763069999999	-1701.69206899276
1885	643.0	12.0	14.399482046208705	-0.003992260000000081	-0.007068161860000001	-1301.8926609195896
1886	643.5	12.0	14.399472723282281	-0.0032509499999999747	-0.004646322730000001	-1823.3475296581692
1887	644.0	12.0	14.399475853301363	-0.0036648000000000236	-0.0029454849	-2178.3442122594915
1888	644.5	12.0	14.399508229419464	-0.005205529999999903	-0.0015940197999999989	-2117.714944807033
1889	645.0	12.0	14.399585471834309	-0.0050915400000000055	0.0015922148	-4114.960642078731
1890	645.5	12.0	14.399695365786785	-0.003245240000000038	0.0028298943999999996	-34669.18962373852
1891	646.0	12.0	14.399754084656882	-0.0013003499999999502	0.0044095144999999995	4631.39022867933
1892	646.5	12.0	14.399868741516094	0.0010759700000000372	0.0064956262	1901.827350686771
1893	647.0	12.0	14.39998696498119	0.002971299999999899	0.004791138400000001	1855.0855057324995
1894	647.5	12.0	14.40005470578441	0.004990299999999781	0.0032678290999999995	1743.7429872323978
1895	648.0	12.0	14.400219973041843	0.006614954000000117	0.0015961737999999987	1753.744470161777
1896	648.5	12.0	14.400425672912196	0.004016981000000142	-0.0026668848999999994	10666.222702895504
1897	649.0	12.0	14.400656543778657	0.00039546899999998164	-0.004191446999999999	-3793.661750352239
1898	649.5	12.0	14.400774292037601	-0.0031173009999999612	-0.0049159766	-1792.6399421373999
1899	650.0	12.0	14.400997203163035	-0.004781505000000075	-0.0040011851000000005	-1639.7023052382222
1900	650.5	12.0	14.401173646253442	-0.0022970220000000374	-0.00014983750000000006	-5885.574405172517
1901	651.0	12.0	14.40123321001989	0.0025311709999999987	0.00326451021	2484.821488313001
1902	651.5	12.0	14.401285276054935	0.007870618999999968	0.004640595060000001	1151.0701684897053
1903	652.0	12.0	14.401264607656447	0.011356208999999895	0.0018027542299999992	1094.4072383167959
1904	652.5	12.0	14.401208109589625	0.009088235999999972	-0.0014409509600000004	1883.179198141891
1905	653.0	12.0	14.401174289998385	0.008556254000000152	-0.005296130919999999	4417.37134967239
1906	653.5	12.0	14.401100751845972	0.010101856999999992	-0.00939140846	20270.434719798486
1907	654.0	12.0	14.401032485918906	0.006246157999999946	-0.007805426210000002	-9235.763541872244
1908	654.5	12.0	14.401007384801284	0.0037013100000002908	-0.00638015874	-5375.819533880382
1909	655.0	12.0	14.400972565281497	0.002054400000000234	-0.005291696229999995	-4448.456842419564
1910	655.5	12.0	14.400919816712772	-0.0014066200000002471	-0.00047198308000000015	-7665.75971796601
1911	656.0	12.0	14.400812906471021	-0.002477950000000284	0.001997397059999996	-29967.172620902886
1912	656.5	12.0	14.400749496826501	-0.0028862599999999183	0.0029233150600000007	388631.12073747755
1913	657.0	12.0	14.400660843334336	-0.002849870000000143	0.0020326733070000005	-17622.025354098958
1914	657.5	12.0	14.400657688695688	-0.0010985999999999496	-0.0006878744589999992	-8060.936788739223
1915	658.0	12.0	14.400667464356188	-0.00012042999999972714	-0.003616301187000001	-3853.8141342510316
1916	658.5	12.0	14.400618416606058	-0.0005977000000001453	-0.005371641871000001	-2412.4298336079846
1917	659.0	12.0	14.400437120399861	-0.0024598600000000914	-0.00351275033	-2411.0792977849674
1918	659.5	12.0	14.400272581838927	-0.003272529999999829	-0.0007896930900000015	-3544.9241124370465
1919	660.0	12.0	14.400255718702736	-0.004965670000000033	0.001008957900000003	-3639.4499662238823
1920	660.5	12.0	14.400356818385836	-0.007652270000000128	0.0018510702899999995	-2482.306684522936
1921	661.0	12.0	14.400532330644218	-0.006161789999999723	0.0014666340999999975	-3067.104189372085
1922	661.5	12.0	14.40061423465986	-0.00583855000000022	0.0015779410000000028	-3379.942687690686
1923	662.0	12.0	14.40075162584386	-0.006751750000000167	0.0023665423700000004	-3283.9383766746096
1924	662.5	12.0	14.400857676355143	-0.004159129999999789	0.0018684193000000002	-6286.63308568667
1925	663.0	12.0	14.400896118432504	-0.003181060000000069	0.0014832101500000007	-8481.84314910528
1926	663.5	12.0	14.400934739224876	-0.0039399999999999435	0.0014632633899999987	-5814.479699246339
1927	664.0	12.0	14.400935931101236	-0.004034259999999956	0.0015516429299999995	-5800.707690736005
1928	664.5	12.0	14.400942642118139	-0.0031119099999999955	0.0019019911100000009	-11902.403343845803
1929	665.0	12.0	14.400958932981819	-0.0026586499999999846	0.004025782730000001	10533.69480297765
1930	665.5	12.0	14.401013668674423	-0.002433490000000038	0.00779966991	2683.662104179158
1931	666.0	12.0	14.401068889662227	-0.0008520800000000328	0.007467967709999999	2176.740223068614
1932	666.5	12.0	14.401087350967826	0.00034288000000004537	0.00845969964	1636.0076182131254
1933	667.0	12.0	14.401104505353764	0.001166239999999985	0.010464375750000001	1238.2065416746127
1934	667.5	12.0	14.40111048357905	0.0014867499999999811	0.007432585169999999	1614.5946092503532
1935	668.0	12.0	14.401118497006923	0.0009994300000000234	0.003045562879999998	3560.2333364321885
1936	668.5	12.0	14.401122858750478	0.0007701100000001571	-0.0004974220299999981	52811.72784682098
1937	669.0	12.0	14.401127309387668	0.0012731500000001672	-0.0032765306900000013	-7188.412757132475
1938	669.5	12.0	14.401120274561688	0.0013861799999997926	-0.003909791899999999	-5706.551104217137
1939	670.0	12.0	14.401112977383287	0.002276719999999788	-0.004739215929999999	-5848.177372371151
1940	670.5	12.0	14.401101915834218	0.0039484600000000425	-0.006032883350000001	-6908.9141204614225
1941	671.0	12.0	14.401124192007023	0.005425050000000042	-0.004419007019999999	14314.621222252754
1942	671.5	12.0	14.401198659240197	0.005115260000000066	-0.0018744242	4443.668099210674
1943	672.0	12.0	14.40124573118829	0.006298990000000004	-2.709262000000082e-05	2296.1545539809645
1944	672.5	12.0	14.401300606508878	0.007879689999999995	0.0007850708400000002	1662.0540223137752
1945	673.0	12.0	14.40123768104626	0.004560550000000108	0.0007647134100000007	2704.324006583923
1946	673.5	12.0	14.401167221355076	0.001385399999999981	0.0004560619699999998	7820.507540188421
1947	674.0	12.0	14.401028148011747	-0.0005254300000001599	-6.306140000000068e-05	-24471.09362687002
1948	674.5	12.0	14.400974969278076	-0.0020461399999998076	-0.00187838129	-3669.485755109455
1949	675.0	12.0	14.400985704327459	-0.0017944700000001035	-0.00291969438	-3054.8331673421926
1950	675.5	12.0	14.40097684999753	-0.0022780100000001635	-0.00422384971	-2214.9011963220546
1951	676.0	12.0	14.400899615140911	-0.003170839999999675	-0.0037759252200000003	-2073.0367529452196
1952	676.5	12.0	14.40082753060634	-0.0017925600000001651	-5.69969e-05	-7786.095972827359
1953	677.0	12.0	14.400839423873988	0.0009506199999997911	0.0041079063	2846.8448259080083
1954	677.5	12.0	14.400996879150336	0.003720319999999999	0.0052079098	1612.9733666969835
1955	678.0	12.0	14.40122457496417	0.003700530000000146	2.08908900000001e-05	3869.8188140077873
1956	678.5	12.0	14.401226903642918	0.0007429899999999989	-0.0036391353000000005	-4972.549859167256
1957	679.0	12.0	14.401079420408044	-0.002565520000000099	-0.00320945799	-2493.702910269931
1958	679.5	12.0	14.400589461171334	-0.003186379999999822	0.001934191	-11500.332187212458
1959	680.0	12.0	14.40012377947955	-0.00045461000000002194	0.0060276274	2583.9007392081007
1960	680.5	12.0	14.39996003832158	0.0035595399999999167	0.0053504064	1616.166853520209
1961	681.0	12.0	14.399776379258663	0.005672410000000072	-8.932959999999974e-05	2579.1812668967614
1962	681.5	12.0	14.399756202549327	0.0027768800000000926	-0.007168652272	-3278.803023179529
1963	682.0	12.0	14.399852159950456	-0.0011153100000000915	-0.00516852715	-2291.5699144033747
1964	682.5	12.0	14.39992352852756	-0.005447200000000096	0.0006066178719999999	-2974.8330154821565
1965	683.0	12.0	14.400066687614634	-0.009604299999999899	0.00322918538	-2258.7933779949612
1966	683.5	12.0	14.400157207599147	-0.00764741999999996	0.00156602829	-2367.904896492721
1967	684.0	12.0	14.400172166680054	-0.005234430000000012	-0.002281857085	-1915.8624469544234
1968	684.5	12.0	14.400153238984139	-0.003905200000000053	-0.0026591556890000006	-2193.6887519843867
1969	685.0	12.0	14.400118845972905	-0.0013209800000001382	0.0005348508409999999	-18317.751836464282
1970	685.5	12.0	14.400114003153806	-0.0016191300000000242	0.004984094719000001	4279.424958557465
1971	686.0	12.0	14.400136836950997	-0.0032236199999997606	0.0059383128439999995	5304.517919504903
1972	686.5	12.0	14.40017286513082	-0.0035278599999999383	0.0002484949799999997	-4391.1466937374025
1973	687.0	12.0	14.400181714250023	-0.0022521200000003017	-0.0034923691599999993	-2506.781945820447
1974	687.5	12.0	14.400172635521482	-0.0026626899999999676	-0.0032576005400000003	-2432.3422200697532
1975	688.0	12.0	14.40014063902367	-0.005702159999999901	0.00209177223	-3988.530195753479
1976	688.5	12.0	14.400115742675617	-0.005768800000000018	0.007510263349999998	8268.97433280797
1977	689.0	12.0	14.4001127141521	-0.004568609999999973	0.012459836940000003	1824.8255719473761
1978	689.5	12.0	14.400126289442554	-0.0010608600000000523	0.01363787935	1144.9554054667663
1979	690.0	12.0	14.400154977563181	0.006481709999999974	0.0031312266570000004	1497.997489360053
1980	690.5	12.0	14.400179312889618	0.008349900000000021	-0.005057445755999996	4373.691552170135
1981	691.0	12.0	14.400181407684627	0.010024320000000086	-0.011856505987000004	-7859.563117423447
1982	691.5	12.0	14.400149865809103	0.011207469999999997	-0.017104297334000002	-2442.0165370589248
1983	692.0	12.0	14.400077528002507	0.005076109999999967	-0.011653570749999998	-2189.306493087388
1984	692.5	12.0	14.400040771158723	-0.002016510000000027	-0.006416365100000001	-1707.6075004548181
1985	693.0	12.0	14.400004920523225	-0.008237730000000054	-0.0014375594300000006	-1488.328077904657
1986	693.5	12.0	14.400041805552446	-0.010238360000000002	0.007515665236	-5288.893193593565
1987	694.0	12.0	14.400129865326852	-0.005529419999999896	0.009219901752000001	3901.9647929494604
1988	694.5	12.0	14.40017920053939	0.00021364000000001493	0.010014379934	1407.9146592851537
1989	695.0	12.0	14.400267723386278	0.004708059999999903	0.012074633268000002	858.0427165908899
1990	695.5	12.0	14.400329856304666	0.005462509999999976	0.00804319064	1066.240859334247
1991	696.0	12.0	14.400348109852173	0.004768520000000054	0.00665909009	1260.13645866807
1992	696.5	12.0	14.400352947299433	0.004347279999999842	0.005437654710000003	1471.6861557167877
1993	697.0	12.0	14.400309260416847	0.002422499999999994	-0.0021668423000000027	56326.52277016234
1994	697.5	12.0	14.400220078794614	0.0014735800000001964	-0.00691617856	-2645.835425862299
1995	698.0	12.0	14.400163759894353	0.001699840000000008	-0.01213940794	-1379.3831164907735
1996	698.5	12.0	14.40004356429787	0.002173910000000001	-0.016384876550000003	-1013.305007342929
1997	699.0	12.0	14.399933243127863	0.001305859999999881	-0.01012917416	-1632.0322479742315
1998	699.5	12.0	14.999886741335743	0.012542380000000186	0.0014489213199999997	1072.0866056893374
1999	500.0	12.5	15.005641447146639	0.012157419999999863	0.00376503168	942.420284810484
2000	500.5	12.5	15.005670212648582	-0.0009350800000000881	-0.0011587174599999995	-7166.724814274994
2001	501.0	12.5	15.005693331423391	-0.002040229999999754	-0.0034861660199999997	-2715.2765160365866
2002	501.5	12.5	15.005682296281591	-0.002122500000000027	-0.005578260284999999	-1948.5975073799534
2003	502.0	12.5	15.005659240901917	-0.0012718599999999025	-0.004494869881	-2602.1089162407693
2004	502.5	12.5	15.005650730636237	-0.0009607900000001557	-0.0024487063520000013	-4401.134121124159
2005	503.0	12.5	15.005651172456496	-0.0017279900000000126	0.000836179850999999	-16826.060108513375
2006	503.5	12.5	15.005679469425	-0.0019789299999999344	0.003969472147000001	7538.488693665677
2007	504.0	12.5	15.005701241994645	-0.0032847100000001905	0.0071136771030000006	3918.9945586731224
2008	504.5	12.5	15.005744765196459	-0.005263259999999992	0.009499478200000001	3542.2501997645977
2009	505.0	12.5	15.005763424850434	-0.005492349999999924	0.006353593327	17423.372645590436
2010	505.5	12.5	15.00573575067618	-0.003703139999999938	0.001758310449999999	-7715.707400001532
