,X,Y,Z
5767,629.3000000000001,0.8,120.0
5768,629.6,0.8,120.0
5769,629.9000000000001,0.8,120.0
5770,630.2,0.8,120.0
5771,630.5,0.8,120.0
5772,630.8000000000001,0.8,120.0
5773,631.1,0.8,120.0
5774,631.4000000000001,0.8,120.0
5775,631.7,0.8,120.0
5776,632.0,0.8,120.0
5777,632.3000000000001,0.8,120.0
5778,632.6,0.8,120.0
5779,632.9000000000001,0.8,120.0
5780,633.2,0.8,120.0
5781,633.5,0.8,120.0
5782,633.8000000000001,0.8,120.0
5783,634.1,0.8,120.0
5784,634.4000000000001,0.8,120.0
5785,634.7,0.8,120.0
5786,635.0,0.8,120.0
5787,635.3000000000001,0.8,120.0
5788,635.6,0.8,120.0
5789,635.9000000000001,0.8,120.0
5790,636.2,0.8,120.0
5791,636.5,0.8,120.0
5792,636.8000000000001,0.8,120.0
5793,637.1,0.8,120.0
5794,637.4000000000001,0.8,120.0
5795,637.7,0.8,120.0
5796,638.0,0.8,120.0
5797,638.3000000000001,0.8,120.0
5798,638.6,0.8,120.0
5799,638.9000000000001,0.8,120.0
5800,639.2,0.8,120.0
5801,639.5,0.8,120.0
5802,639.8000000000001,0.8,120.0
5803,640.1,0.8,120.0
5804,640.4000000000001,0.8,120.0
5805,640.7,0.8,120.0
5806,641.0,0.8,120.0
5807,641.3000000000001,0.8,120.0
5808,641.6,0.8,120.0
5809,641.9000000000001,0.8,120.0
5810,642.2,0.8,120.0
5811,642.5,0.8,120.0
5812,642.8000000000001,0.8,120.0
5813,643.1,0.8,120.0
5814,643.4000000000001,0.8,120.0
5815,643.7,0.8,120.0
5816,644.0,0.8,120.0
5817,644.3000000000001,0.8,120.0
5818,644.6,0.8,120.0
5819,644.9000000000001,0.8,120.0
5820,645.2,0.8,120.0
5821,645.5,0.8,120.0
5822,645.8000000000001,0.8,120.0
5823,646.1,0.8,120.0
5824,646.4000000000001,0.8,120.0
5825,646.7,0.8,120.0
5826,647.0,0.8,120.0
5827,647.3000000000001,0.8,120.0
5828,647.6,0.8,120.0
5829,647.9000000000001,0.8,120.0
5830,648.2,0.8,120.0
5831,648.5,0.8,120.0
5832,648.8000000000001,0.8,120.0
5833,649.1,0.8,120.0
5834,649.4000000000001,0.8,120.0
5835,649.7,0.8,120.0
5836,650.0,0.8,120.0
5837,650.3000000000001,0.8,120.0
5838,650.6,0.8,120.0
5839,650.9000000000001,0.8,120.0
5840,651.2,0.8,120.0
5841,651.5,0.8,120.0
5842,651.8000000000001,0.8,120.0
5843,652.1,0.8,120.0
5844,652.4000000000001,0.8,120.0
5845,652.7,0.8,120.0
5846,653.0,0.8,120.0
5847,653.3000000000001,0.8,120.0
5848,653.6,0.8,120.0
5849,653.9000000000001,0.8,120.0
5850,654.2,0.8,120.0
5851,654.5,0.8,120.0
5852,654.8000000000001,0.8,120.0
5853,655.1,0.8,120.0
5854,655.4000000000001,0.8,120.0
5855,655.7,0.8,120.0
5856,656.0,0.8,120.0
5857,656.3000000000001,0.8,120.0
5858,656.6,0.8,120.0
5859,656.9000000000001,0.8,120.0
5860,657.2,0.8,120.0
5861,657.5,0.8,120.0
5862,657.8000000000001,0.8,120.0
5863,658.1,0.8,120.0
5864,658.4000000000001,0.8,120.0
5865,658.7,0.8,120.0
5866,659.0,0.8,120.0
5867,659.3000000000001,0.8,120.0
5868,659.6,0.8,120.0
5869,659.9000000000001,0.8,120.0
5870,660.2,0.8,120.0
5871,660.5,0.8,120.0
5872,660.8000000000001,0.8,120.0
5873,661.1,0.8,120.0
5874,661.4000000000001,0.8,120.0
5875,661.7,0.8,120.0
5876,662.0,0.8,120.0
5877,662.3000000000001,0.8,120.0
5878,662.6,0.8,120.0
5879,662.9000000000001,0.8,120.0
5880,663.2,0.8,120.0
5881,663.5,0.8,120.0
5882,663.8000000000001,0.8,120.0
5883,664.1,0.8,120.0
5884,664.4000000000001,0.8,120.0
5885,664.7,0.8,120.0
5886,665.0,0.8,120.0
5887,665.3000000000001,0.8,120.0
5888,665.6,0.8,120.0
5889,665.9000000000001,0.8,120.0
5890,666.2,0.8,120.0
5891,666.5,0.8,120.0
5892,666.8000000000001,0.8,120.0
5893,667.1,0.8,120.0
5894,667.4000000000001,0.8,120.0
5895,667.7,0.8,120.0
5896,668.0,0.8,120.0
5897,668.3000000000001,0.8,120.0
5898,668.6,0.8,120.0
5899,668.9000000000001,0.8,120.0
5900,669.2,0.8,120.0
5901,669.5,0.8,120.0
5902,669.8000000000001,0.8,120.0
5903,670.1,0.8,120.0
5904,670.4000000000001,0.8,120.0
5905,670.7,0.8,120.0
5906,671.0,0.8,120.0
5907,671.3000000000001,0.8,120.0
5908,671.6,0.8,120.0
5909,671.9000000000001,0.8,120.0
5910,672.2,0.8,120.0
5911,672.5,0.8,120.0
5912,672.8000000000001,0.8,120.0
5913,673.1,0.8,120.0
5914,673.4000000000001,0.8,120.0
5915,673.7,0.8,120.0
5916,674.0,0.8,120.0
5917,674.3000000000001,0.8,120.0
5918,674.6,0.8,120.0
5919,674.9000000000001,0.8,120.0
5920,675.2,0.8,120.0
5921,675.5,0.8,120.0
5922,675.8000000000001,0.8,120.0
5923,676.1,0.8,120.0
5924,676.4000000000001,0.8,120.0
5925,676.7,0.8,120.0
5926,677.0,0.8,120.0
5927,677.3000000000001,0.8,120.0
5928,677.6,0.8,120.0
5929,677.9000000000001,0.8,120.0
5930,678.2,0.8,120.0
5931,678.5,0.8,120.0
5932,678.8000000000001,0.8,120.0
5933,679.1,0.8,120.0
5934,679.4000000000001,0.8,120.0
5935,679.7,0.8,120.0
5936,680.0,0.8,120.0
5937,680.3000000000001,0.8,120.0
5938,680.6,0.8,120.0
5939,680.9000000000001,0.8,120.0
5940,681.2,0.8,120.0
5941,681.5,0.8,120.0
5942,681.8000000000001,0.8,120.0
5943,682.1,0.8,120.0
5944,682.4000000000001,0.8,120.0
5945,682.7,0.8,120.0
5946,683.0,0.8,120.0
5947,683.3000000000001,0.8,120.0
5948,683.6,0.8,120.0
5949,683.9000000000001,0.8,120.0
5950,684.2,0.8,120.0
5951,684.5,0.8,120.0
5952,684.8000000000001,0.8,120.0
5953,685.1,0.8,120.0
5954,685.4000000000001,0.8,120.0
5955,685.7,0.8,120.0
5956,686.0,0.8,120.0
5957,686.3000000000001,0.8,120.0
5958,686.6,0.8,120.0
5959,686.9000000000001,0.8,120.0
5960,687.2,0.8,120.0
5961,687.5,0.8,120.0
5962,687.8000000000001,0.8,120.0
5963,688.1,0.8,120.0
5964,688.4000000000001,0.8,120.0
5965,688.7,0.8,120.0
5966,689.0,0.8,120.0
5967,689.3000000000001,0.8,120.0
5968,689.6,0.8,120.0
5969,689.9000000000001,0.8,120.0
5970,690.2,0.8,120.0
5971,690.5,0.8,120.0
5972,690.8000000000001,0.8,120.0
5973,691.1,0.8,120.0
5974,691.4000000000001,0.8,120.0
5975,691.7,0.8,120.0
5976,692.0,0.8,120.0
5977,692.3000000000001,0.8,120.0
5978,692.6,0.8,120.0
5979,692.9000000000001,0.8,120.0
5980,693.2,0.8,120.0
5981,693.5,0.8,120.0
5982,693.8000000000001,0.8,120.0
5983,694.1,0.8,120.0
5984,694.4000000000001,0.8,120.0
5985,694.7,0.8,120.0
5986,695.0,0.8,120.0
5987,695.3000000000001,0.8,120.0
5988,695.6,0.8,120.0
5989,695.9000000000001,0.8,120.0
5990,696.2,0.8,120.0
5991,696.5,0.8,120.0
5992,696.8000000000001,0.8,120.0
5993,697.1,0.8,120.0
5994,697.4000000000001,0.8,120.0
5995,697.7,0.8,120.0
5996,698.0,0.8,120.0
5997,698.3000000000001,0.8,120.0
5998,698.6,0.8,120.0
5999,698.9000000000001,0.8,120.0
6000,699.2,0.8,120.0
6001,699.5,0.8,120.0
6002,699.8000000000001,0.8,120.0
6003,500.0,0.9,120.0
6004,500.3,0.9,120.0
6005,500.6,0.9,120.0
6006,500.90000000000003,0.9,120.0
6007,501.20000000000005,0.9,120.0
6008,501.5,0.9,120.0
6009,501.8,0.9,120.0
6010,502.1,0.9,120.0
6011,502.40000000000003,0.9,120.0
6012,502.70000000000005,0.9,120.0
6013,503.0,0.9,120.0
6014,503.3,0.9,120.0
6015,503.6,0.9,120.0
6016,503.90000000000003,0.9,120.0
6017,504.20000000000005,0.9,120.0
6018,504.5,0.9,120.0
6019,504.8,0.9,120.0
6020,505.1,0.9,120.0
6021,505.40000000000003,0.9,120.0
6022,505.70000000000005,0.9,120.0
6023,506.0,0.9,120.0
6024,506.3,0.9,120.0
6025,506.6,0.9,120.0
6026,506.90000000000003,0.9,120.0
6027,507.20000000000005,0.9,120.0
6028,507.5,0.9,120.0
6029,507.8,0.9,120.0
6030,508.1,0.9,120.0
6031,508.40000000000003,0.9,120.0
6032,508.70000000000005,0.9,120.0
6033,509.0,0.9,120.0
6034,509.3,0.9,120.0
6035,509.6,0.9,120.0
6036,509.90000000000003,0.9,120.0
6037,510.20000000000005,0.9,120.0
6038,510.5,0.9,120.0
6039,510.8,0.9,120.0
6040,511.1,0.9,120.0
6041,511.40000000000003,0.9,120.0
6042,511.70000000000005,0.9,120.0
6043,512.0,0.9,120.0
6044,512.3000000000001,0.9,120.0
6045,512.6,0.9,120.0
6046,512.9,0.9,120.0
6047,513.2,0.9,120.0
6048,513.5,0.9,120.0
6049,513.8000000000001,0.9,120.0
6050,514.1,0.9,120.0
6051,514.4,0.9,120.0
6052,514.7,0.9,120.0
6053,515.0,0.9,120.0
6054,515.3000000000001,0.9,120.0
6055,515.6,0.9,120.0
6056,515.9,0.9,120.0
6057,516.2,0.9,120.0
6058,516.5,0.9,120.0
6059,516.8000000000001,0.9,120.0
6060,517.1,0.9,120.0
6061,517.4,0.9,120.0
6062,517.7,0.9,120.0
6063,518.0,0.9,120.0
6064,518.3000000000001,0.9,120.0
6065,518.6,0.9,120.0
6066,518.9,0.9,120.0
6067,519.2,0.9,120.0
6068,519.5,0.9,120.0
6069,519.8000000000001,0.9,120.0
6070,520.1,0.9,120.0
6071,520.4,0.9,120.0
6072,520.7,0.9,120.0
6073,521.0,0.9,120.0
6074,521.3000000000001,0.9,120.0
6075,521.6,0.9,120.0
6076,521.9,0.9,120.0
6077,522.2,0.9,120.0
6078,522.5,0.9,120.0
6079,522.8000000000001,0.9,120.0
6080,523.1,0.9,120.0
6081,523.4,0.9,120.0
6082,523.7,0.9,120.0
6083,524.0,0.9,120.0
6084,524.3000000000001,0.9,120.0
6085,524.6,0.9,120.0
6086,524.9,0.9,120.0
6087,525.2,0.9,120.0
6088,525.5,0.9,120.0
6089,525.8000000000001,0.9,120.0
6090,526.1,0.9,120.0
6091,526.4,0.9,120.0
6092,526.7,0.9,120.0
6093,527.0,0.9,120.0
6094,527.3000000000001,0.9,120.0
6095,527.6,0.9,120.0
6096,527.9,0.9,120.0
6097,528.2,0.9,120.0
6098,528.5,0.9,120.0
6099,528.8000000000001,0.9,120.0
6100,529.1,0.9,120.0
6101,529.4,0.9,120.0
6102,529.7,0.9,120.0
6103,530.0,0.9,120.0
6104,530.3000000000001,0.9,120.0
6105,530.6,0.9,120.0
6106,530.9,0.9,120.0
6107,531.2,0.9,120.0
6108,531.5,0.9,120.0
6109,531.8000000000001,0.9,120.0
6110,532.1,0.9,120.0
6111,532.4,0.9,120.0
6112,532.7,0.9,120.0
6113,533.0,0.9,120.0
6114,533.3000000000001,0.9,120.0
6115,533.6,0.9,120.0
6116,533.9,0.9,120.0
6117,534.2,0.9,120.0
6118,534.5,0.9,120.0
6119,534.8000000000001,0.9,120.0
6120,535.1,0.9,120.0
6121,535.4,0.9,120.0
6122,535.7,0.9,120.0
6123,536.0,0.9,120.0
6124,536.3000000000001,0.9,120.0
6125,536.6,0.9,120.0
6126,536.9,0.9,120.0
6127,537.2,0.9,120.0
6128,537.5,0.9,120.0
6129,537.8000000000001,0.9,120.0
6130,538.1,0.9,120.0
6131,538.4,0.9,120.0
6132,538.7,0.9,120.0
6133,539.0,0.9,120.0
6134,539.3000000000001,0.9,120.0
6135,539.6,0.9,120.0
6136,539.9,0.9,120.0
6137,540.2,0.9,120.0
6138,540.5,0.9,120.0
6139,540.8000000000001,0.9,120.0
6140,541.1,0.9,120.0
6141,541.4,0.9,120.0
6142,541.7,0.9,120.0
6143,542.0,0.9,120.0
6144,542.3000000000001,0.9,120.0
6145,542.6,0.9,120.0
6146,542.9,0.9,120.0
6147,543.2,0.9,120.0
6148,543.5,0.9,120.0
6149,543.8000000000001,0.9,120.0
6150,544.1,0.9,120.0
6151,544.4,0.9,120.0
6152,544.7,0.9,120.0
6153,545.0,0.9,120.0
6154,545.3000000000001,0.9,120.0
6155,545.6,0.9,120.0
6156,545.9,0.9,120.0
6157,546.2,0.9,120.0
6158,546.5,0.9,120.0
6159,546.8000000000001,0.9,120.0
6160,547.1,0.9,120.0
6161,547.4,0.9,120.0
6162,547.7,0.9,120.0
6163,548.0,0.9,120.0
6164,548.3000000000001,0.9,120.0
6165,548.6,0.9,120.0
6166,548.9,0.9,120.0
6167,549.2,0.9,120.0
6168,549.5,0.9,120.0
6169,549.8000000000001,0.9,120.0
6170,550.1,0.9,120.0
6171,550.4,0.9,120.0
6172,550.7,0.9,120.0
6173,551.0,0.9,120.0
6174,551.3000000000001,0.9,120.0
6175,551.6,0.9,120.0
6176,551.9,0.9,120.0
6177,552.2,0.9,120.0
6178,552.5,0.9,120.0
6179,552.8000000000001,0.9,120.0
6180,553.1,0.9,120.0
6181,553.4,0.9,120.0
6182,553.7,0.9,120.0
6183,554.0,0.9,120.0
6184,554.3000000000001,0.9,120.0
6185,554.6,0.9,120.0
6186,554.9,0.9,120.0
6187,555.2,0.9,120.0
6188,555.5,0.9,120.0
6189,555.8000000000001,0.9,120.0
6190,556.1,0.9,120.0
6191,556.4,0.9,120.0
6192,556.7,0.9,120.0
6193,557.0,0.9,120.0
6194,557.3000000000001,0.9,120.0
6195,557.6,0.9,120.0
6196,557.9,0.9,120.0
6197,558.2,0.9,120.0
6198,558.5,0.9,120.0
6199,558.8000000000001,0.9,120.0
6200,559.1,0.9,120.0
6201,559.4,0.9,120.0
6202,559.7,0.9,120.0
6203,560.0,0.9,120.0
6204,560.3000000000001,0.9,120.0
6205,560.6,0.9,120.0
6206,560.9,0.9,120.0
6207,561.2,0.9,120.0
6208,561.5,0.9,120.0
6209,561.8000000000001,0.9,120.0
6210,562.1,0.9,120.0
6211,562.4,0.9,120.0
6212,562.7,0.9,120.0
6213,563.0,0.9,120.0
6214,563.3000000000001,0.9,120.0
6215,563.6,0.9,120.0
6216,563.9,0.9,120.0
6217,564.2,0.9,120.0
6218,564.5,0.9,120.0
6219,564.8000000000001,0.9,120.0
6220,565.1,0.9,120.0
6221,565.4,0.9,120.0
6222,565.7,0.9,120.0
6223,566.0,0.9,120.0
6224,566.3000000000001,0.9,120.0
6225,566.6,0.9,120.0
6226,566.9,0.9,120.0
6227,567.2,0.9,120.0
6228,567.5,0.9,120.0
6229,567.8000000000001,0.9,120.0
6230,568.1,0.9,120.0
6231,568.4,0.9,120.0
6232,568.7,0.9,120.0
6233,569.0,0.9,120.0
6234,569.3000000000001,0.9,120.0
6235,569.6,0.9,120.0
6236,569.9,0.9,120.0
6237,570.2,0.9,120.0
6238,570.5,0.9,120.0
6239,570.8000000000001,0.9,120.0
6240,571.1,0.9,120.0
6241,571.4,0.9,120.0
6242,571.7,0.9,120.0
6243,572.0,0.9,120.0
6244,572.3000000000001,0.9,120.0
6245,572.6,0.9,120.0
6246,572.9,0.9,120.0
6247,573.2,0.9,120.0
6248,573.5,0.9,120.0
6249,573.8000000000001,0.9,120.0
6250,574.1,0.9,120.0
6251,574.4,0.9,120.0
6252,574.7,0.9,120.0
6253,575.0,0.9,120.0
6254,575.3000000000001,0.9,120.0
6255,575.6,0.9,120.0
6256,575.9,0.9,120.0
6257,576.2,0.9,120.0
6258,576.5,0.9,120.0
6259,576.8000000000001,0.9,120.0
6260,577.1,0.9,120.0
6261,577.4,0.9,120.0
6262,577.7,0.9,120.0
6263,578.0,0.9,120.0
6264,578.3000000000001,0.9,120.0
6265,578.6,0.9,120.0
6266,578.9,0.9,120.0
6267,579.2,0.9,120.0
6268,579.5,0.9,120.0
6269,579.8000000000001,0.9,120.0
6270,580.1,0.9,120.0
6271,580.4,0.9,120.0
6272,580.7,0.9,120.0
6273,581.0,0.9,120.0
6274,581.3000000000001,0.9,120.0
6275,581.6,0.9,120.0
6276,581.9,0.9,120.0
6277,582.2,0.9,120.0
6278,582.5,0.9,120.0
6279,582.8000000000001,0.9,120.0
6280,583.1,0.9,120.0
6281,583.4,0.9,120.0
6282,583.7,0.9,120.0
6283,584.0,0.9,120.0
6284,584.3000000000001,0.9,120.0
6285,584.6,0.9,120.0
6286,584.9,0.9,120.0
6287,585.2,0.9,120.0
6288,585.5,0.9,120.0
6289,585.8000000000001,0.9,120.0
6290,586.1,0.9,120.0
6291,586.4,0.9,120.0
6292,586.7,0.9,120.0
6293,587.0,0.9,120.0
6294,587.3000000000001,0.9,120.0
6295,587.6,0.9,120.0
6296,587.9,0.9,120.0
6297,588.2,0.9,120.0
6298,588.5,0.9,120.0
6299,588.8000000000001,0.9,120.0
6300,589.1,0.9,120.0
6301,589.4,0.9,120.0
6302,589.7,0.9,120.0
6303,590.0,0.9,120.0
6304,590.3000000000001,0.9,120.0
6305,590.6,0.9,120.0
6306,590.9,0.9,120.0
6307,591.2,0.9,120.0
6308,591.5,0.9,120.0
6309,591.8000000000001,0.9,120.0
6310,592.1,0.9,120.0
6311,592.4,0.9,120.0
6312,592.7,0.9,120.0
6313,593.0,0.9,120.0
6314,593.3000000000001,0.9,120.0
6315,593.6,0.9,120.0
6316,593.9,0.9,120.0
6317,594.2,0.9,120.0
6318,594.5,0.9,120.0
6319,594.8000000000001,0.9,120.0
6320,595.1,0.9,120.0
6321,595.4,0.9,120.0
6322,595.7,0.9,120.0
6323,596.0,0.9,120.0
6324,596.3000000000001,0.9,120.0
6325,596.6,0.9,120.0
6326,596.9,0.9,120.0
6327,597.2,0.9,120.0
6328,597.5,0.9,120.0
6329,597.8000000000001,0.9,120.0
6330,598.1,0.9,120.0
6331,598.4,0.9,120.0
6332,598.7,0.9,120.0
6333,599.0,0.9,120.0
6334,599.3000000000001,0.9,120.0
6335,599.6,0.9,120.0
6336,599.9,0.9,120.0
6337,600.2,0.9,120.0
6338,600.5,0.9,120.0
6339,600.8000000000001,0.9,120.0
6340,601.1,0.9,120.0
6341,601.4,0.9,120.0
6342,601.7,0.9,120.0
6343,602.0,0.9,120.0
6344,602.3000000000001,0.9,120.0
6345,602.6,0.9,120.0
6346,602.9,0.9,120.0
6347,603.2,0.9,120.0
6348,603.5,0.9,120.0
6349,603.8000000000001,0.9,120.0
6350,604.1,0.9,120.0
6351,604.4,0.9,120.0
6352,604.7,0.9,120.0
6353,605.0,0.9,120.0
6354,605.3000000000001,0.9,120.0
6355,605.6,0.9,120.0
6356,605.9,0.9,120.0
6357,606.2,0.9,120.0
6358,606.5,0.9,120.0
6359,606.8000000000001,0.9,120.0
6360,607.1,0.9,120.0
6361,607.4,0.9,120.0
6362,607.7,0.9,120.0
6363,608.0,0.9,120.0
6364,608.3000000000001,0.9,120.0
6365,608.6,0.9,120.0
6366,608.9,0.9,120.0
6367,609.2,0.9,120.0
6368,609.5,0.9,120.0
6369,609.8000000000001,0.9,120.0
6370,610.1,0.9,120.0
6371,610.4,0.9,120.0
6372,610.7,0.9,120.0
6373,611.0,0.9,120.0
6374,611.3000000000001,0.9,120.0
6375,611.6,0.9,120.0
6376,611.9,0.9,120.0
6377,612.2,0.9,120.0
6378,612.5,0.9,120.0
6379,612.8000000000001,0.9,120.0
6380,613.1,0.9,120.0
6381,613.4,0.9,120.0
6382,613.7,0.9,120.0
6383,614.0,0.9,120.0
6384,614.3000000000001,0.9,120.0
6385,614.6,0.9,120.0
6386,614.9000000000001,0.9,120.0
6387,615.2,0.9,120.0
6388,615.5,0.9,120.0
6389,615.8000000000001,0.9,120.0
6390,616.1,0.9,120.0
6391,616.4000000000001,0.9,120.0
6392,616.7,0.9,120.0
6393,617.0,0.9,120.0
6394,617.3000000000001,0.9,120.0
6395,617.6,0.9,120.0
6396,617.9000000000001,0.9,120.0
6397,618.2,0.9,120.0
6398,618.5,0.9,120.0
6399,618.8000000000001,0.9,120.0
6400,619.1,0.9,120.0
6401,619.4000000000001,0.9,120.0
6402,619.7,0.9,120.0
6403,620.0,0.9,120.0
6404,620.3000000000001,0.9,120.0
6405,620.6,0.9,120.0
6406,620.9000000000001,0.9,120.0
6407,621.2,0.9,120.0
6408,621.5,0.9,120.0
6409,621.8000000000001,0.9,120.0
6410,622.1,0.9,120.0
6411,622.4000000000001,0.9,120.0
6412,622.7,0.9,120.0
6413,623.0,0.9,120.0
6414,623.3000000000001,0.9,120.0
6415,623.6,0.9,120.0
6416,623.9000000000001,0.9,120.0
6417,624.2,0.9,120.0
6418,624.5,0.9,120.0
6419,624.8000000000001,0.9,120.0
6420,625.1,0.9,120.0
6421,625.4000000000001,0.9,120.0
6422,625.7,0.9,120.0
6423,626.0,0.9,120.0
6424,626.3000000000001,0.9,120.0
6425,626.6,0.9,120.0
6426,626.9000000000001,0.9,120.0
6427,627.2,0.9,120.0
6428,627.5,0.9,120.0
6429,627.8000000000001,0.9,120.0
6430,628.1,0.9,120.0
6431,628.4000000000001,0.9,120.0
6432,628.7,0.9,120.0
6433,629.0,0.9,120.0
6434,629.3000000000001,0.9,120.0
6435,629.6,0.9,120.0
6436,629.9000000000001,0.9,120.0
6437,630.2,0.9,120.0
6438,630.5,0.9,120.0
6439,630.8000000000001,0.9,120.0
6440,631.1,0.9,120.0
6441,631.4000000000001,0.9,120.0
6442,631.7,0.9,120.0
6443,632.0,0.9,120.0
6444,632.3000000000001,0.9,120.0
6445,632.6,0.9,120.0
6446,632.9000000000001,0.9,120.0
6447,633.2,0.9,120.0
6448,633.5,0.9,120.0
6449,633.8000000000001,0.9,120.0
6450,634.1,0.9,120.0
6451,634.4000000000001,0.9,120.0
6452,634.7,0.9,120.0
6453,635.0,0.9,120.0
6454,635.3000000000001,0.9,120.0
6455,635.6,0.9,120.0
6456,635.9000000000001,0.9,120.0
6457,636.2,0.9,120.0
6458,636.5,0.9,120.0
6459,636.8000000000001,0.9,120.0
6460,637.1,0.9,120.0
6461,637.4000000000001,0.9,120.0
6462,637.7,0.9,120.0
6463,638.0,0.9,120.0
6464,638.3000000000001,0.9,120.0
6465,638.6,0.9,120.0
6466,638.9000000000001,0.9,120.0
6467,639.2,0.9,120.0
6468,639.5,0.9,120.0
6469,639.8000000000001,0.9,120.0
6470,640.1,0.9,120.0
6471,640.4000000000001,0.9,120.0
6472,640.7,0.9,120.0
6473,641.0,0.9,120.0
6474,641.3000000000001,0.9,120.0
6475,641.6,0.9,120.0
6476,641.9000000000001,0.9,120.0
6477,642.2,0.9,120.0
6478,642.5,0.9,120.0
6479,642.8000000000001,0.9,120.0
6480,643.1,0.9,120.0
6481,643.4000000000001,0.9,120.0
6482,643.7,0.9,120.0
6483,644.0,0.9,120.0
6484,644.3000000000001,0.9,120.0
6485,644.6,0.9,120.0
6486,644.9000000000001,0.9,120.0
6487,645.2,0.9,120.0
6488,645.5,0.9,120.0
6489,645.8000000000001,0.9,120.0
6490,646.1,0.9,120.0
6491,646.4000000000001,0.9,120.0
6492,646.7,0.9,120.0
6493,647.0,0.9,120.0
6494,647.3000000000001,0.9,120.0
6495,647.6,0.9,120.0
6496,647.9000000000001,0.9,120.0
6497,648.2,0.9,120.0
6498,648.5,0.9,120.0
6499,648.8000000000001,0.9,120.0
6500,649.1,0.9,120.0
6501,649.4000000000001,0.9,120.0
6502,649.7,0.9,120.0
6503,650.0,0.9,120.0
6504,650.3000000000001,0.9,120.0
6505,650.6,0.9,120.0
6506,650.9000000000001,0.9,120.0
6507,651.2,0.9,120.0
6508,651.5,0.9,120.0
6509,651.8000000000001,0.9,120.0
6510,652.1,0.9,120.0
6511,652.4000000000001,0.9,120.0
6512,652.7,0.9,120.0
6513,653.0,0.9,120.0
6514,653.3000000000001,0.9,120.0
6515,653.6,0.9,120.0
6516,653.9000000000001,0.9,120.0
6517,654.2,0.9,120.0
6518,654.5,0.9,120.0
6519,654.8000000000001,0.9,120.0
6520,655.1,0.9,120.0
6521,655.4000000000001,0.9,120.0
6522,655.7,0.9,120.0
6523,656.0,0.9,120.0
6524,656.3000000000001,0.9,120.0
6525,656.6,0.9,120.0
6526,656.9000000000001,0.9,120.0
6527,657.2,0.9,120.0
6528,657.5,0.9,120.0
6529,657.8000000000001,0.9,120.0
6530,658.1,0.9,120.0
6531,658.4000000000001,0.9,120.0
6532,658.7,0.9,120.0
6533,659.0,0.9,120.0
6534,659.3000000000001,0.9,120.0
6535,659.6,0.9,120.0
6536,659.9000000000001,0.9,120.0
6537,660.2,0.9,120.0
6538,660.5,0.9,120.0
6539,660.8000000000001,0.9,120.0
6540,661.1,0.9,120.0
6541,661.4000000000001,0.9,120.0
6542,661.7,0.9,120.0
6543,662.0,0.9,120.0
6544,662.3000000000001,0.9,120.0
6545,662.6,0.9,120.0
6546,662.9000000000001,0.9,120.0
6547,663.2,0.9,120.0
6548,663.5,0.9,120.0
6549,663.8000000000001,0.9,120.0
6550,664.1,0.9,120.0
6551,664.4000000000001,0.9,120.0
6552,664.7,0.9,120.0
6553,665.0,0.9,120.0
6554,665.3000000000001,0.9,120.0
6555,665.6,0.9,120.0
6556,665.9000000000001,0.9,120.0
6557,666.2,0.9,120.0
6558,666.5,0.9,120.0
6559,666.8000000000001,0.9,120.0
6560,667.1,0.9,120.0
6561,667.4000000000001,0.9,120.0
6562,667.7,0.9,120.0
6563,668.0,0.9,120.0
6564,668.3000000000001,0.9,120.0
6565,668.6,0.9,120.0
6566,668.9000000000001,0.9,120.0
6567,669.2,0.9,120.0
6568,669.5,0.9,120.0
6569,669.8000000000001,0.9,120.0
6570,670.1,0.9,120.0
6571,670.4000000000001,0.9,120.0
6572,670.7,0.9,120.0
6573,671.0,0.9,120.0
6574,671.3000000000001,0.9,120.0
6575,671.6,0.9,120.0
6576,671.9000000000001,0.9,120.0
6577,672.2,0.9,120.0
6578,672.5,0.9,120.0
6579,672.8000000000001,0.9,120.0
6580,673.1,0.9,120.0
6581,673.4000000000001,0.9,120.0
6582,673.7,0.9,120.0
6583,674.0,0.9,120.0
6584,674.3000000000001,0.9,120.0
6585,674.6,0.9,120.0
6586,674.9000000000001,0.9,120.0
6587,675.2,0.9,120.0
6588,675.5,0.9,120.0
6589,675.8000000000001,0.9,120.0
6590,676.1,0.9,120.0
6591,676.4000000000001,0.9,120.0
6592,676.7,0.9,120.0
6593,677.0,0.9,120.0
6594,677.3000000000001,0.9,120.0
6595,677.6,0.9,120.0
6596,677.9000000000001,0.9,120.0
6597,678.2,0.9,120.0
6598,678.5,0.9,120.0
6599,678.8000000000001,0.9,120.0
6600,679.1,0.9,120.0
6601,679.4000000000001,0.9,120.0
6602,679.7,0.9,120.0
6603,680.0,0.9,120.0
6604,680.3000000000001,0.9,120.0
6605,680.6,0.9,120.0
6606,680.9000000000001,0.9,120.0
6607,681.2,0.9,120.0
6608,681.5,0.9,120.0
6609,681.8000000000001,0.9,120.0
6610,682.1,0.9,120.0
6611,682.4000000000001,0.9,120.0
6612,682.7,0.9,120.0
6613,683.0,0.9,120.0
6614,683.3000000000001,0.9,120.0
6615,683.6,0.9,120.0
6616,683.9000000000001,0.9,120.0
6617,684.2,0.9,120.0
6618,684.5,0.9,120.0
6619,684.8000000000001,0.9,120.0
6620,685.1,0.9,120.0
6621,685.4000000000001,0.9,120.0
6622,685.7,0.9,120.0
6623,686.0,0.9,120.0
6624,686.3000000000001,0.9,120.0
6625,686.6,0.9,120.0
